oid,timestamp,date,hour,x,y,vehicle_count,pedestrian_count,congestion_level,weather_condition,temperature,location,other_oid,other_class,other_x,other_y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw
oid_1614,2023-03-09 06:00:00,2023-03-09,6,69.64040104877257,35.66844162187799,12,25,low,sunny,20.262260345763508,Location_1614,['oid_180'],['pedestrian'],[49.76413081809567],[58.04331648963223],,,,,,
oid_1615,2023-03-09 07:00:00,2023-03-09,7,67.65677252673741,15.585933201543966,5,32,low,rainy,19.453535130217777,Location_1615,"['oid_42', 'oid_684', 'oid_533', 'oid_665']","['pedestrian', 'vehicle', 'cyclist', 'pedestrian']","[1.9800513398722908, 86.19301914362264, 92.57202562628605, 68.05262506716365]","[47.30678778431275, 35.43634987293013, 42.26623402865856, 30.29178744676183]",,,,,,
oid_1616,2023-03-09 08:00:00,2023-03-09,8,20.088378272983988,80.64249288327152,8,37,medium,rainy,24.762623524352364,Location_1616,"['oid_272', 'oid_17', 'oid_713']","['cyclist', 'pedestrian', 'pedestrian']","[59.898140499369354, 87.30426376733894, 68.96922071567539]","[45.41146438210988, 95.5298260248552, 91.59070977542505]",,,,,,
oid_1617,2023-03-09 09:00:00,2023-03-09,9,22.62232763097799,25.387513779772576,4,27,medium,snowy,0.7648978394938357,Location_1617,"['oid_728', 'oid_810', 'oid_482']","['vehicle', 'vehicle', 'cyclist']","[12.697419806397303, 46.71402363387996, 26.593784012303246]","[52.50129859400964, 79.79102298973679, 10.47185604450761]",,,,,,
oid_1618,2023-03-09 10:00:00,2023-03-09,10,68.60133710478152,21.381207399391233,17,34,low,sunny,22.850122609306112,Location_1618,"['oid_834', 'oid_6']","['cyclist', 'pedestrian']","[87.2213550194193, 0.16206941460849]","[8.78067966655357, 11.083621515845843]",,,,,,
oid_1619,2023-03-09 11:00:00,2023-03-09,11,80.76444602424408,39.28374732697895,10,21,high,sunny,26.414960099021243,Location_1619,"['oid_925', 'oid_364']","['vehicle', 'pedestrian']","[63.006026633115596, 19.967855158203196]","[64.57344440127312, 86.6489980016951]",,,,,,
oid_1620,2023-03-09 12:00:00,2023-03-09,12,8.33718892040639,29.191190802056543,16,13,medium,rainy,24.011343709842734,Location_1620,"['oid_928', 'oid_747', 'oid_85', 'oid_327', 'oid_744']","['vehicle', 'vehicle', 'cyclist', 'vehicle', 'vehicle']","[56.14616592489766, 87.54615088466747, 55.33072230318672, 40.719878425413235, 88.27588921729247]","[89.09987682221272, 74.07591707316419, 20.56699904809426, 16.112195433818687, 61.26262723530538]",,,,,,
oid_1621,2023-03-09 13:00:00,2023-03-09,13,65.43837403669932,23.660056620132288,7,48,high,snowy,28.66843509168998,Location_1621,"['oid_981', 'oid_854']","['cyclist', 'cyclist']","[23.646571863461162, 57.62126398606784]","[57.26473416504727, 47.50199476284688]",,,,,,
oid_1622,2023-03-09 14:00:00,2023-03-09,14,82.33096923045522,62.92221027807978,8,39,high,sunny,9.548862709807239,Location_1622,"['oid_961', 'oid_507', 'oid_620']","['pedestrian', 'pedestrian', 'cyclist']","[69.06851631695129, 32.265815652241706, 22.557815102086167]","[29.046280527261693, 8.061388503181199, 81.51453163258358]",,,,,,
oid_1623,2023-03-09 15:00:00,2023-03-09,15,84.7229430840784,83.37644231104164,4,35,low,sunny,31.781359926013764,Location_1623,"['oid_617', 'oid_491', 'oid_539', 'oid_696', 'oid_439']","['vehicle', 'pedestrian', 'pedestrian', 'vehicle', 'cyclist']","[2.2836192039404346, 11.387274998995933, 13.474476214060582, 94.29845610634425, 39.04528262718286]","[27.697633266178922, 33.11431102586209, 3.6338284903782214, 93.17734043764587, 31.803226828671527]",,,,,,
oid_1624,2023-03-09 16:00:00,2023-03-09,16,92.45466308899717,53.65444192145554,2,23,low,snowy,3.4403388801385795,Location_1624,"['oid_770', 'oid_284']","['vehicle', 'pedestrian']","[50.023406211761554, 71.68408228849134]","[23.67936505794458, 13.44617440122139]",,,,,,
oid_1625,2023-03-09 17:00:00,2023-03-09,17,20.352720862054408,51.506392762376784,4,5,high,cloudy,4.848094245806735,Location_1625,"['oid_99', 'oid_219', 'oid_552', 'oid_986', 'oid_456']","['cyclist', 'cyclist', 'pedestrian', 'pedestrian', 'cyclist']","[52.476305565043205, 43.8241485891855, 91.48005533064776, 91.5082980410264, 19.28972421952019]","[50.376181884871485, 53.74798274690453, 15.28443054670795, 95.11856124138258, 20.259559243060032]",,,,,,
oid_1626,2023-03-09 18:00:00,2023-03-09,18,16.64164823946994,71.15964973331599,18,32,low,snowy,14.533441330430765,Location_1626,"['oid_453', 'oid_69']","['vehicle', 'pedestrian']","[33.43990405613574, 41.76841312770034]","[41.8485995469458, 24.853013301855164]",,,,,,
oid_1627,2023-03-09 19:00:00,2023-03-09,19,68.88910437962636,18.924380464570778,16,27,high,sunny,2.1087098067554386,Location_1627,"['oid_191', 'oid_844', 'oid_474', 'oid_932']","['vehicle', 'pedestrian', 'cyclist', 'cyclist']","[83.79339223896888, 1.2096752195342342, 13.109675003928656, 33.98115674120359]","[59.54547695353217, 71.60565473337178, 90.65781306822342, 42.22324854922498]",,,,,,
oid_1628,2023-03-09 20:00:00,2023-03-09,20,16.934760926928092,76.26795789952367,17,46,high,sunny,11.431762753574993,Location_1628,"['oid_437', 'oid_906', 'oid_146', 'oid_529']","['cyclist', 'cyclist', 'pedestrian', 'vehicle']","[62.49821376233011, 89.55275021932188, 75.40872883847088, 54.94363163688687]","[16.649156784150243, 34.724905904574946, 93.45601025717787, 26.54408261316594]",,,,,,
oid_1629,2023-03-09 21:00:00,2023-03-09,21,67.3640736574007,74.92885647748038,11,30,medium,snowy,27.592500555123735,Location_1629,"['oid_326', 'oid_375', 'oid_34']","['pedestrian', 'pedestrian', 'vehicle']","[2.722097229366016, 77.49477338408302, 3.6840534821723114]","[16.618224965611162, 60.15352715480572, 0.8097066457853463]",,,,,,
oid_1630,2023-03-09 22:00:00,2023-03-09,22,32.29860883356034,63.53494468365572,5,31,medium,cloudy,-5.299907726337594,Location_1630,"['oid_566', 'oid_431', 'oid_262']","['cyclist', 'pedestrian', 'vehicle']","[31.887242873176668, 60.688115702348796, 43.964759354646844]","[64.40387567536766, 28.2154859597175, 32.0891794680995]",,,,,,
oid_1631,2023-03-09 23:00:00,2023-03-09,23,50.488742214991554,18.81932012353874,3,34,medium,snowy,-0.07589348482059677,Location_1631,"['oid_164', 'oid_698']","['pedestrian', 'pedestrian']","[86.3592859223666, 8.345970476438335]","[93.31747737968126, 41.41878192343024]",,,,,,
oid_1632,2023-03-10 00:00:00,2023-03-10,0,37.249954964799606,11.740443206858565,0,4,low,cloudy,-5.859546993899699,Location_1632,"['oid_649', 'oid_724', 'oid_753', 'oid_48', 'oid_672']","['pedestrian', 'vehicle', 'vehicle', 'vehicle', 'cyclist']","[30.329073503150184, 40.339634930989234, 12.60363971063827, 48.41136730387999, 57.32484200381729]","[71.71367841236331, 66.23308247995845, 62.008489770733554, 3.316692577307201, 98.80392149613802]",,,,,,
oid_1633,2023-03-10 01:00:00,2023-03-10,1,91.54925392072843,64.81331388401487,7,42,high,rainy,14.057538340732634,Location_1633,"['oid_946', 'oid_983']","['cyclist', 'vehicle']","[19.131086383110365, 35.45619139840064]","[80.02795064977076, 24.89543379942214]",,,,,,
oid_1634,2023-03-10 02:00:00,2023-03-10,2,23.782506354732302,84.25647816110373,12,6,low,sunny,19.342617247908574,Location_1634,['oid_768'],['vehicle'],[1.4763987466834827],[57.61560040688636],,,,,,
oid_1635,2023-03-10 03:00:00,2023-03-10,3,20.967604677094165,20.413545911965326,17,31,low,rainy,8.382448515090044,Location_1635,['oid_78'],['vehicle'],[2.6371502802975733],[86.01441608302936],,,,,,
oid_1636,2023-03-10 04:00:00,2023-03-10,4,14.32622285732037,34.243818268400126,11,17,medium,sunny,2.143805923114833,Location_1636,"['oid_454', 'oid_459', 'oid_850', 'oid_914', 'oid_374']","['pedestrian', 'pedestrian', 'cyclist', 'cyclist', 'cyclist']","[64.53746101858427, 93.99234415570847, 58.9820239858299, 87.54982630088713, 62.192581360031795]","[73.91106821233534, 38.19873403518219, 31.103188130325776, 94.74884183247964, 0.984175563253975]",,,,,,
oid_1637,2023-03-10 05:00:00,2023-03-10,5,12.15231561188126,85.51469192575543,4,21,high,sunny,-7.153253155443342,Location_1637,"['oid_160', 'oid_294', 'oid_871', 'oid_625']","['cyclist', 'cyclist', 'cyclist', 'cyclist']","[18.90256494202337, 35.26728988220567, 59.80644531036453, 9.100127130519308]","[54.33834143685053, 32.363086783764004, 15.996804635061967, 82.97203888587357]",,,,,,
oid_1638,2023-03-10 06:00:00,2023-03-10,6,29.350909118335277,52.44757612501003,8,23,high,snowy,26.208697732359752,Location_1638,['oid_944'],['cyclist'],[37.51683834384948],[24.49524394621513],,,,,,
oid_1639,2023-03-10 07:00:00,2023-03-10,7,61.35295910788757,14.049235310980501,3,33,high,rainy,28.25837113205882,Location_1639,"['oid_344', 'oid_625', 'oid_23', 'oid_201', 'oid_680']","['cyclist', 'cyclist', 'vehicle', 'pedestrian', 'pedestrian']","[52.032012864504, 33.28141464534692, 28.85822085114177, 98.36731316384679, 27.234247056929917]","[38.76969506613865, 63.7335240602934, 24.561893921913935, 75.00867910177783, 85.22714962340774]",,,,,,
oid_1640,2023-03-10 08:00:00,2023-03-10,8,53.10384102786902,12.40919677123431,8,13,high,rainy,29.83608422912679,Location_1640,"['oid_500', 'oid_107', 'oid_920', 'oid_963']","['vehicle', 'pedestrian', 'pedestrian', 'pedestrian']","[55.00807803595665, 19.0624444154706, 32.708149534772716, 22.95066430139804]","[31.03626646510125, 34.57073740054302, 17.2703573146053, 50.646678556470846]",,,,,,
oid_1641,2023-03-10 09:00:00,2023-03-10,9,79.47732145921937,40.357973899264486,14,29,low,sunny,9.078508002040351,Location_1641,['oid_920'],['pedestrian'],[69.66620006024785],[53.86837784623626],,,,,,
oid_1642,2023-03-10 10:00:00,2023-03-10,10,62.672933896685066,0.7725210520769799,18,39,medium,rainy,27.75667620224779,Location_1642,"['oid_161', 'oid_460', 'oid_991', 'oid_551']","['cyclist', 'cyclist', 'cyclist', 'pedestrian']","[53.88661791168242, 24.609368214937422, 94.57623246742382, 51.47543428767499]","[69.82125634774874, 65.0072248232953, 79.32091413294945, 44.65043444495127]",,,,,,
oid_1643,2023-03-10 11:00:00,2023-03-10,11,13.314470844859795,53.79755060417292,19,17,high,snowy,5.272200406472253,Location_1643,"['oid_273', 'oid_805', 'oid_104', 'oid_916']","['cyclist', 'pedestrian', 'vehicle', 'vehicle']","[43.44364805794495, 88.76710033259934, 28.989007083769124, 27.453937953980557]","[95.0713551493974, 76.69495655638632, 72.19656997225809, 14.789543867835842]",,,,,,
oid_1644,2023-03-10 12:00:00,2023-03-10,12,95.20383083948212,54.24785567716426,3,44,low,rainy,10.473458897987705,Location_1644,"['oid_569', 'oid_567']","['vehicle', 'cyclist']","[48.8754200565634, 39.991812462693986]","[34.750882783034, 79.24500606159286]",,,,,,
oid_1645,2023-03-10 13:00:00,2023-03-10,13,13.677612059049304,5.443717167117301,19,27,high,cloudy,8.449041156115367,Location_1645,"['oid_363', 'oid_611']","['cyclist', 'pedestrian']","[36.528107870177436, 50.11345046915665]","[61.67831867805398, 35.735128149325476]",,,,,,
oid_1646,2023-03-10 14:00:00,2023-03-10,14,64.9933176140554,97.94822044113289,18,6,high,snowy,3.0037486685364936,Location_1646,['oid_237'],['cyclist'],[37.24430673580166],[47.054579702388864],,,,,,
oid_1647,2023-03-10 15:00:00,2023-03-10,15,15.459360751598705,58.29537065382012,4,17,medium,cloudy,23.04961690861235,Location_1647,"['oid_634', 'oid_55', 'oid_423', 'oid_821']","['pedestrian', 'vehicle', 'cyclist', 'vehicle']","[56.46519973195263, 30.207632044475087, 37.36322624441127, 18.945220691975173]","[25.973915245112877, 84.63937011344548, 14.655615679963873, 86.311531218581]",,,,,,
oid_1648,2023-03-10 16:00:00,2023-03-10,16,33.2094165307926,51.40011493740203,16,28,low,cloudy,11.477763829371977,Location_1648,"['oid_536', 'oid_428']","['pedestrian', 'pedestrian']","[58.17905851862866, 39.52429512932216]","[22.717016340234707, 99.27068655607863]",,,,,,
oid_1649,2023-03-10 17:00:00,2023-03-10,17,22.949694284668965,65.23834500792208,15,37,low,sunny,5.179610324565052,Location_1649,"['oid_409', 'oid_87', 'oid_77']","['vehicle', 'vehicle', 'pedestrian']","[87.93506209940541, 89.86343633778341, 47.612692117628356]","[88.17070613632733, 99.71590929895157, 0.03310851812887705]",,,,,,
oid_1650,2023-03-10 18:00:00,2023-03-10,18,18.567418103441437,99.99549443771262,8,3,low,rainy,34.265816259487934,Location_1650,"['oid_569', 'oid_97', 'oid_547']","['pedestrian', 'cyclist', 'pedestrian']","[50.92676496315314, 91.87693435813405, 76.22586668339648]","[0.44415907287886913, 68.45224153117543, 50.27711794444036]",,,,,,
oid_1651,2023-03-10 19:00:00,2023-03-10,19,2.6744119264272115,31.230075760711827,12,47,medium,rainy,3.777207274885214,Location_1651,"['oid_870', 'oid_735', 'oid_530']","['cyclist', 'cyclist', 'pedestrian']","[58.78980998098247, 67.43620137299878, 25.409069704192177]","[7.160501488908022, 48.65217703598063, 50.0216402614119]",,,,,,
oid_1652,2023-03-10 20:00:00,2023-03-10,20,46.8168219469898,60.36659110849336,3,9,low,cloudy,2.7173413777247273,Location_1652,"['oid_968', 'oid_286', 'oid_811', 'oid_881', 'oid_203']","['pedestrian', 'pedestrian', 'vehicle', 'pedestrian', 'cyclist']","[79.45835946903182, 59.660684859168136, 12.355478702665257, 52.00036267042321, 72.23658095152992]","[3.704845262640155, 83.36305915183648, 99.42856495304257, 25.836410366589714, 80.23515084325726]",,,,,,
oid_1653,2023-03-10 21:00:00,2023-03-10,21,60.07953402462699,69.76651176356616,16,21,low,snowy,31.245736689956516,Location_1653,"['oid_199', 'oid_168']","['pedestrian', 'vehicle']","[58.54092578734145, 22.54191820549316]","[15.537709539148548, 97.12105859905544]",,,,,,
oid_1654,2023-03-10 22:00:00,2023-03-10,22,4.108223938774391,21.211998099733677,2,49,low,cloudy,17.009341891687544,Location_1654,"['oid_255', 'oid_114', 'oid_34', 'oid_710', 'oid_180']","['pedestrian', 'vehicle', 'vehicle', 'vehicle', 'pedestrian']","[51.752910307775515, 40.728908025606955, 33.58533357496921, 51.649137039160046, 93.00301862599888]","[82.02936071404804, 45.37436915963754, 63.465545147282974, 42.04832951377141, 32.29261190166625]",,,,,,
oid_1655,2023-03-10 23:00:00,2023-03-10,23,16.699810605616662,43.317321832406805,9,12,low,sunny,17.31748895636932,Location_1655,"['oid_417', 'oid_543', 'oid_815', 'oid_239', 'oid_215']","['cyclist', 'pedestrian', 'pedestrian', 'cyclist', 'pedestrian']","[68.555025792886, 88.117667102647, 89.74086650398561, 43.263666284795136, 5.828004017964538]","[61.804981108407794, 2.220579269443168, 23.499416263471996, 41.893270006478666, 95.83589287233495]",,,,,,
oid_1656,2023-03-11 00:00:00,2023-03-11,0,20.680010721769715,15.45311600895607,12,3,medium,cloudy,-7.84839080599601,Location_1656,['oid_13'],['pedestrian'],[20.812026934678418],[52.50014297467479],,,,,,
oid_1657,2023-03-11 01:00:00,2023-03-11,1,88.68186518037353,53.09587382076217,11,38,high,sunny,16.330237776325134,Location_1657,['oid_868'],['vehicle'],[6.504944295061388],[24.136735387581542],,,,,,
oid_1658,2023-03-11 02:00:00,2023-03-11,2,60.660665193018495,45.12261365131663,12,28,high,rainy,27.481046088513438,Location_1658,"['oid_102', 'oid_588', 'oid_8', 'oid_312']","['cyclist', 'vehicle', 'cyclist', 'pedestrian']","[9.544200288032656, 69.74262246006415, 48.184491093360194, 30.150684584182308]","[9.897539396092004, 47.14286978798695, 70.27027324280229, 16.717131959322273]",,,,,,
oid_1659,2023-03-11 03:00:00,2023-03-11,3,85.14174421914352,43.20239441555963,6,31,low,sunny,14.595997088339484,Location_1659,['oid_511'],['pedestrian'],[56.22542129592478],[21.43181073805731],,,,,,
oid_1660,2023-03-11 04:00:00,2023-03-11,4,9.906957866060939,14.249020731453255,15,19,medium,snowy,15.899289993708468,Location_1660,"['oid_561', 'oid_744', 'oid_697', 'oid_444']","['vehicle', 'vehicle', 'cyclist', 'vehicle']","[51.19294261119845, 16.569942723343456, 80.93439431947937, 14.969436335445618]","[26.68509147268301, 9.90530888285026, 48.09248593687756, 98.06373224619205]",,,,,,
oid_1661,2023-03-11 05:00:00,2023-03-11,5,96.28463968635835,23.731521863163096,14,13,high,sunny,10.80499998685982,Location_1661,"['oid_181', 'oid_884']","['pedestrian', 'vehicle']","[33.10169375446203, 42.398028041897895]","[55.00013317025688, 20.37781525872633]",,,,,,
oid_1662,2023-03-11 06:00:00,2023-03-11,6,8.100016241608277,11.00205737795804,14,26,low,rainy,29.108019183096438,Location_1662,"['oid_592', 'oid_811']","['cyclist', 'pedestrian']","[60.6913118944498, 18.142082154649575]","[65.21272858427164, 61.908797907120984]",,,,,,
oid_1663,2023-03-11 07:00:00,2023-03-11,7,4.806811498393504,90.59488255316116,16,35,medium,cloudy,16.543644292205748,Location_1663,"['oid_148', 'oid_994']","['cyclist', 'pedestrian']","[93.86686195088804, 51.36884273645735]","[2.2017988198281158, 2.9238359075036136]",,,,,,
oid_1664,2023-03-11 08:00:00,2023-03-11,8,53.835216759021954,40.975818757756,9,19,high,snowy,34.05205145621726,Location_1664,"['oid_101', 'oid_296']","['vehicle', 'pedestrian']","[68.27654605602355, 91.88901200660715]","[9.203237514657703, 4.529213638660668]",,,,,,
oid_1665,2023-03-11 09:00:00,2023-03-11,9,25.630447547342417,50.715517126325636,4,49,low,rainy,20.801881417886342,Location_1665,"['oid_46', 'oid_65']","['cyclist', 'cyclist']","[28.721462230727358, 76.23862515377967]","[93.19766702576561, 88.3854254301634]",,,,,,
oid_1666,2023-03-11 10:00:00,2023-03-11,10,57.16233968651403,92.2414978205624,18,25,medium,sunny,33.481820670512256,Location_1666,"['oid_696', 'oid_593']","['cyclist', 'vehicle']","[77.98202288360983, 69.90871327764535]","[99.89114311681584, 76.64988633375974]",,,,,,
oid_1667,2023-03-11 11:00:00,2023-03-11,11,54.39952403059034,33.05256453339105,10,49,medium,cloudy,17.536094665060915,Location_1667,"['oid_776', 'oid_659']","['vehicle', 'vehicle']","[2.238069112672947, 32.74625548053247]","[58.97174199498397, 23.79786287897464]",,,,,,
oid_1668,2023-03-11 12:00:00,2023-03-11,12,41.27561160134972,84.93580483030517,17,22,medium,sunny,27.180474101114243,Location_1668,"['oid_445', 'oid_540', 'oid_62', 'oid_655']","['vehicle', 'pedestrian', 'vehicle', 'pedestrian']","[18.45296937554818, 69.72730345153889, 45.88916694197896, 17.06825923966534]","[92.27454901997618, 98.88585801009265, 96.88156853115233, 17.0935929069691]",,,,,,
oid_1669,2023-03-11 13:00:00,2023-03-11,13,42.7244752273105,41.93580568187302,19,43,medium,cloudy,17.86326504214186,Location_1669,"['oid_537', 'oid_509', 'oid_126', 'oid_31', 'oid_520']","['cyclist', 'vehicle', 'pedestrian', 'pedestrian', 'pedestrian']","[45.58022126248923, 24.184055858302735, 90.49950816739455, 56.30123179658786, 50.61393398466317]","[24.523967278946344, 83.29806980400105, 28.11854833280235, 41.2376354430789, 55.51411279780238]",,,,,,
oid_1670,2023-03-11 14:00:00,2023-03-11,14,98.2753059847172,19.06790305414142,0,16,high,snowy,5.062042105695079,Location_1670,"['oid_158', 'oid_394', 'oid_789', 'oid_737']","['cyclist', 'cyclist', 'cyclist', 'vehicle']","[49.15795458744823, 62.52305324497141, 66.51025965739626, 98.80463956174277]","[49.39036193037689, 95.21819414536903, 20.21818683597939, 79.74752748257596]",,,,,,
oid_1671,2023-03-11 15:00:00,2023-03-11,15,77.89969127390154,77.72087499027279,13,32,medium,snowy,12.939114491518524,Location_1671,['oid_214'],['pedestrian'],[69.91939323320928],[85.67831772603715],,,,,,
oid_1672,2023-03-11 16:00:00,2023-03-11,16,17.90945958081168,90.84654798998689,11,40,medium,rainy,1.7976062096860108,Location_1672,"['oid_169', 'oid_532', 'oid_96']","['pedestrian', 'cyclist', 'cyclist']","[92.92604968126845, 62.63816975598273, 42.58395260750542]","[2.431556152322556, 65.44421384150179, 74.83332921900039]",,,,,,
